date,sitename,county,aqi,status
02-08-2023 09:00,Annan,Tainan City,24,Good
02-08-2023 08:00,Annan,Tainan City,24,Good
02-08-2023 07:00,Annan,Tainan City,24,Good
02-08-2023 06:00,Annan,Tainan City,25,Good
02-08-2023 05:00,Annan,Tainan City,27,Good
02-08-2023 04:00,Annan,Tainan City,29,Good
02-08-2023 03:00,Annan,Tainan City,30,Good
02-08-2023 02:00,Annan,Tainan City,33,Good
02-08-2023 01:00,Annan,Tainan City,37,Good
02-08-2023 00:00,Annan,Tainan City,39,Good
01-08-2023 23:00,Annan,Tainan City,40,Good
01-08-2023 22:00,Annan,Tainan City,39,Good
01-08-2023 21:00,Annan,Tainan City,40,Good
01-08-2023 20:00,Annan,Tainan City,43,Good
01-08-2023 19:00,Annan,Tainan City,45,Good
01-08-2023 18:00,Annan,Tainan City,47,Good
01-08-2023 17:00,Annan,Tainan City,46,Good
01-08-2023 16:00,Annan,Tainan City,44,Good
01-08-2023 15:00,Annan,Tainan City,41,Good
01-08-2023 14:00,Annan,Tainan City,44,Good
01-08-2023 13:00,Annan,Tainan City,40,Good
01-08-2023 12:00,Annan,Tainan City,36,Good
01-08-2023 11:00,Annan,Tainan City,34,Good
01-08-2023 10:00,Annan,Tainan City,28,Good
01-08-2023 09:00,Annan,Tainan City,25,Good
01-08-2023 08:00,Annan,Tainan City,21,Good
01-08-2023 07:00,Annan,Tainan City,19,Good
01-08-2023 06:00,Annan,Tainan City,22,Good
01-08-2023 05:00,Annan,Tainan City,20,Good
01-08-2023 04:00,Annan,Tainan City,22,Good
01-08-2023 03:00,Annan,Tainan City,20,Good
01-08-2023 02:00,Annan,Tainan City,19,Good
01-08-2023 01:00,Annan,Tainan City,22,Good
01-08-2023 00:00,Annan,Tainan City,24,Good
31-07-2023 23:00,Annan,Tainan City,27,Good
31-07-2023 22:00,Annan,Tainan City,29,Good
31-07-2023 21:00,Annan,Tainan City,31,Good
31-07-2023 20:00,Annan,Tainan City,32,Good
31-07-2023 19:00,Annan,Tainan City,32,Good
31-07-2023 18:00,Annan,Tainan City,31,Good
31-07-2023 17:00,Annan,Tainan City,30,Good
31-07-2023 16:00,Annan,Tainan City,27,Good
31-07-2023 15:00,Annan,Tainan City,31,Good
31-07-2023 14:00,Annan,Tainan City,32,Good
31-07-2023 13:00,Annan,Tainan City,31,Good
31-07-2023 12:00,Annan,Tainan City,30,Good
31-07-2023 11:00,Annan,Tainan City,32,Good
31-07-2023 10:00,Annan,Tainan City,32,Good
31-07-2023 09:00,Annan,Tainan City,32,Good
31-07-2023 08:00,Annan,Tainan City,33,Good
31-07-2023 07:00,Annan,Tainan City,28,Good
31-07-2023 06:00,Annan,Tainan City,27,Good
31-07-2023 05:00,Annan,Tainan City,26,Good
31-07-2023 04:00,Annan,Tainan City,25,Good
31-07-2023 03:00,Annan,Tainan City,26,Good
31-07-2023 02:00,Annan,Tainan City,27,Good
31-07-2023 01:00,Annan,Tainan City,28,Good
31-07-2023 00:00,Annan,Tainan City,28,Good
30-07-2023 23:00,Annan,Tainan City,29,Good
30-07-2023 22:00,Annan,Tainan City,28,Good
30-07-2023 21:00,Annan,Tainan City,28,Good
30-07-2023 20:00,Annan,Tainan City,27,Good
30-07-2023 19:00,Annan,Tainan City,28,Good
30-07-2023 18:00,Annan,Tainan City,28,Good
30-07-2023 17:00,Annan,Tainan City,27,Good
30-07-2023 16:00,Annan,Tainan City,25,Good
30-07-2023 15:00,Annan,Tainan City,23,Good
30-07-2023 14:00,Annan,Tainan City,21,Good
30-07-2023 13:00,Annan,Tainan City,19,Good
30-07-2023 12:00,Annan,Tainan City,20,Good
30-07-2023 11:00,Annan,Tainan City,20,Good
30-07-2023 10:00,Annan,Tainan City,21,Good
30-07-2023 09:00,Annan,Tainan City,22,Good
30-07-2023 08:00,Annan,Tainan City,23,Good
30-07-2023 07:00,Annan,Tainan City,25,Good
30-07-2023 06:00,Annan,Tainan City,27,Good
30-07-2023 05:00,Annan,Tainan City,27,Good
30-07-2023 04:00,Annan,Tainan City,28,Good
30-07-2023 03:00,Annan,Tainan City,29,Good
30-07-2023 02:00,Annan,Tainan City,32,Good
30-07-2023 01:00,Annan,Tainan City,32,Good
30-07-2023 00:00,Annan,Tainan City,32,Good
29-07-2023 23:00,Annan,Tainan City,33,Good
29-07-2023 22:00,Annan,Tainan City,31,Good
29-07-2023 21:00,Annan,Tainan City,30,Good
29-07-2023 20:00,Annan,Tainan City,28,Good
29-07-2023 19:00,Annan,Tainan City,27,Good
29-07-2023 18:00,Annan,Tainan City,28,Good
29-07-2023 17:00,Annan,Tainan City,27,Good
29-07-2023 16:00,Annan,Tainan City,28,Good
29-07-2023 15:00,Annan,Tainan City,27,Good
29-07-2023 14:00,Annan,Tainan City,25,Good
29-07-2023 13:00,Annan,Tainan City,26,Good
29-07-2023 12:00,Annan,Tainan City,27,Good
29-07-2023 11:00,Annan,Tainan City,30,Good
29-07-2023 10:00,Annan,Tainan City,31,Good
29-07-2023 09:00,Annan,Tainan City,33,Good
29-07-2023 08:00,Annan,Tainan City,32,Good
29-07-2023 07:00,Annan,Tainan City,31,Good
29-07-2023 06:00,Annan,Tainan City,31,Good
29-07-2023 05:00,Annan,Tainan City,30,Good
29-07-2023 04:00,Annan,Tainan City,29,Good
29-07-2023 03:00,Annan,Tainan City,29,Good
29-07-2023 02:00,Annan,Tainan City,25,Good
29-07-2023 01:00,Annan,Tainan City,24,Good
29-07-2023 00:00,Annan,Tainan City,23,Good
28-07-2023 23:00,Annan,Tainan City,23,Good
28-07-2023 22:00,Annan,Tainan City,23,Good
28-07-2023 21:00,Annan,Tainan City,24,Good
28-07-2023 20:00,Annan,Tainan City,24,Good
28-07-2023 19:00,Annan,Tainan City,24,Good
28-07-2023 18:00,Annan,Tainan City,23,Good
28-07-2023 17:00,Annan,Tainan City,23,Good
28-07-2023 16:00,Annan,Tainan City,23,Good
28-07-2023 15:00,Annan,Tainan City,23,Good
28-07-2023 14:00,Annan,Tainan City,24,Good
28-07-2023 13:00,Annan,Tainan City,24,Good
28-07-2023 12:00,Annan,Tainan City,25,Good
28-07-2023 11:00,Annan,Tainan City,25,Good
28-07-2023 10:00,Annan,Tainan City,26,Good
28-07-2023 09:00,Annan,Tainan City,26,Good
28-07-2023 08:00,Annan,Tainan City,25,Good
28-07-2023 07:00,Annan,Tainan City,24,Good
28-07-2023 06:00,Annan,Tainan City,24,Good
28-07-2023 05:00,Annan,Tainan City,21,Good
28-07-2023 04:00,Annan,Tainan City,19,Good
28-07-2023 03:00,Annan,Tainan City,17,Good
28-07-2023 02:00,Annan,Tainan City,14,Good
28-07-2023 01:00,Annan,Tainan City,12,Good
28-07-2023 00:00,Annan,Tainan City,14,Good
27-07-2023 23:00,Annan,Tainan City,17,Good
27-07-2023 22:00,Annan,Tainan City,21,Good
27-07-2023 21:00,Annan,Tainan City,23,Good
27-07-2023 20:00,Annan,Tainan City,25,Good
27-07-2023 19:00,Annan,Tainan City,24,Good
27-07-2023 18:00,Annan,Tainan City,23,Good
27-07-2023 17:00,Annan,Tainan City,24,Good
27-07-2023 16:00,Annan,Tainan City,25,Good
27-07-2023 15:00,Annan,Tainan City,27,Good
27-07-2023 14:00,Annan,Tainan City,26,Good
27-07-2023 13:00,Annan,Tainan City,23,Good
27-07-2023 12:00,Annan,Tainan City,20,Good
27-07-2023 11:00,Annan,Tainan City,16,Good
27-07-2023 10:00,Annan,Tainan City,15,Good
27-07-2023 09:00,Annan,Tainan City,19,Good
27-07-2023 08:00,Annan,Tainan City,23,Good
27-07-2023 07:00,Annan,Tainan City,29,Good
27-07-2023 06:00,Annan,Tainan City,31,Good
27-07-2023 05:00,Annan,Tainan City,31,Good
27-07-2023 04:00,Annan,Tainan City,31,Good
27-07-2023 03:00,Annan,Tainan City,33,Good
27-07-2023 02:00,Annan,Tainan City,37,Good
27-07-2023 01:00,Annan,Tainan City,38,Good
27-07-2023 00:00,Annan,Tainan City,38,Good
26-07-2023 23:00,Annan,Tainan City,43,Good
26-07-2023 22:00,Annan,Tainan City,43,Good
26-07-2023 21:00,Annan,Tainan City,44,Good
26-07-2023 20:00,Annan,Tainan City,55,Moderate
26-07-2023 19:00,Annan,Tainan City,56,Moderate
26-07-2023 18:00,Annan,Tainan City,63,Moderate
26-07-2023 17:00,Annan,Tainan City,67,Moderate
26-07-2023 16:00,Annan,Tainan City,65,Moderate
26-07-2023 15:00,Annan,Tainan City,64,Moderate
26-07-2023 14:00,Annan,Tainan City,58,Moderate
26-07-2023 13:00,Annan,Tainan City,55,Moderate
26-07-2023 12:00,Annan,Tainan City,53,Moderate
26-07-2023 11:00,Annan,Tainan City,51,Moderate
26-07-2023 10:00,Annan,Tainan City,49,Good
26-07-2023 09:00,Annan,Tainan City,45,Good
26-07-2023 08:00,Annan,Tainan City,38,Good
26-07-2023 07:00,Annan,Tainan City,31,Good
26-07-2023 06:00,Annan,Tainan City,31,Good
26-07-2023 05:00,Annan,Tainan City,31,Good
26-07-2023 04:00,Annan,Tainan City,33,Good
26-07-2023 03:00,Annan,Tainan City,33,Good
26-07-2023 02:00,Annan,Tainan City,30,Good
26-07-2023 01:00,Annan,Tainan City,30,Good
26-07-2023 00:00,Annan,Tainan City,30,Good
25-07-2023 23:00,Annan,Tainan City,31,Good
25-07-2023 22:00,Annan,Tainan City,32,Good
25-07-2023 21:00,Annan,Tainan City,34,Good
25-07-2023 20:00,Annan,Tainan City,36,Good
25-07-2023 19:00,Annan,Tainan City,35,Good
25-07-2023 18:00,Annan,Tainan City,34,Good
25-07-2023 17:00,Annan,Tainan City,31,Good
25-07-2023 16:00,Annan,Tainan City,29,Good
25-07-2023 15:00,Annan,Tainan City,25,Good
25-07-2023 14:00,Annan,Tainan City,22,Good
25-07-2023 13:00,Annan,Tainan City,21,Good
25-07-2023 12:00,Annan,Tainan City,21,Good
25-07-2023 11:00,Annan,Tainan City,25,Good
25-07-2023 10:00,Annan,Tainan City,28,Good
25-07-2023 09:00,Annan,Tainan City,29,Good
25-07-2023 08:00,Annan,Tainan City,31,Good
25-07-2023 07:00,Annan,Tainan City,25,Good
25-07-2023 06:00,Annan,Tainan City,22,Good
25-07-2023 05:00,Annan,Tainan City,22,Good
25-07-2023 04:00,Annan,Tainan City,15,Good
25-07-2023 03:00,Annan,Tainan City,14,Good
25-07-2023 02:00,Annan,Tainan City,14,Good
25-07-2023 01:00,Annan,Tainan City,15,Good
25-07-2023 00:00,Annan,Tainan City,16,Good
24-07-2023 23:00,Annan,Tainan City,18,Good
24-07-2023 22:00,Annan,Tainan City,19,Good
24-07-2023 21:00,Annan,Tainan City,20,Good
24-07-2023 20:00,Annan,Tainan City,21,Good
24-07-2023 19:00,Annan,Tainan City,23,Good
24-07-2023 18:00,Annan,Tainan City,24,Good
24-07-2023 17:00,Annan,Tainan City,25,Good
24-07-2023 16:00,Annan,Tainan City,24,Good
24-07-2023 15:00,Annan,Tainan City,24,Good
24-07-2023 14:00,Annan,Tainan City,24,Good
24-07-2023 13:00,Annan,Tainan City,20,Good
24-07-2023 12:00,Annan,Tainan City,19,Good
24-07-2023 11:00,Annan,Tainan City,21,Good
24-07-2023 10:00,Annan,Tainan City,23,Good
24-07-2023 09:00,Annan,Tainan City,21,Good
24-07-2023 08:00,Annan,Tainan City,22,Good
24-07-2023 07:00,Annan,Tainan City,21,Good
24-07-2023 06:00,Annan,Tainan City,20,Good
24-07-2023 05:00,Annan,Tainan City,19,Good
24-07-2023 04:00,Annan,Tainan City,17,Good
24-07-2023 03:00,Annan,Tainan City,19,Good
24-07-2023 02:00,Annan,Tainan City,22,Good
24-07-2023 01:00,Annan,Tainan City,25,Good
24-07-2023 00:00,Annan,Tainan City,25,Good
23-07-2023 23:00,Annan,Tainan City,28,Good
23-07-2023 22:00,Annan,Tainan City,23,Good
23-07-2023 21:00,Annan,Tainan City,27,Good
23-07-2023 20:00,Annan,Tainan City,30,Good
23-07-2023 19:00,Annan,Tainan City,32,Good
23-07-2023 18:00,Annan,Tainan City,34,Good
23-07-2023 17:00,Annan,Tainan City,35,Good
23-07-2023 16:00,Annan,Tainan City,33,Good
23-07-2023 15:00,Annan,Tainan City,31,Good
23-07-2023 14:00,Annan,Tainan City,27,Good
23-07-2023 13:00,Annan,Tainan City,23,Good
23-07-2023 12:00,Annan,Tainan City,20,Good
23-07-2023 11:00,Annan,Tainan City,16,Good
23-07-2023 10:00,Annan,Tainan City,17,Good
23-07-2023 09:00,Annan,Tainan City,19,Good
23-07-2023 08:00,Annan,Tainan City,21,Good
23-07-2023 07:00,Annan,Tainan City,24,Good
23-07-2023 06:00,Annan,Tainan City,25,Good
23-07-2023 05:00,Annan,Tainan City,25,Good
23-07-2023 04:00,Annan,Tainan City,25,Good
23-07-2023 03:00,Annan,Tainan City,23,Good
23-07-2023 02:00,Annan,Tainan City,25,Good
23-07-2023 01:00,Annan,Tainan City,23,Good
23-07-2023 00:00,Annan,Tainan City,19,Good
22-07-2023 23:00,Annan,Tainan City,21,Good
22-07-2023 22:00,Annan,Tainan City,22,Good
22-07-2023 21:00,Annan,Tainan City,25,Good
22-07-2023 20:00,Annan,Tainan City,29,Good
22-07-2023 19:00,Annan,Tainan City,32,Good
22-07-2023 18:00,Annan,Tainan City,34,Good
22-07-2023 17:00,Annan,Tainan City,34,Good
22-07-2023 16:00,Annan,Tainan City,32,Good
22-07-2023 15:00,Annan,Tainan City,30,Good
22-07-2023 14:00,Annan,Tainan City,27,Good
22-07-2023 13:00,Annan,Tainan City,25,Good
22-07-2023 12:00,Annan,Tainan City,21,Good
22-07-2023 11:00,Annan,Tainan City,19,Good
22-07-2023 10:00,Annan,Tainan City,17,Good
22-07-2023 09:00,Annan,Tainan City,17,Good
22-07-2023 08:00,Annan,Tainan City,18,Good
22-07-2023 07:00,Annan,Tainan City,16,Good
22-07-2023 06:00,Annan,Tainan City,16,Good
22-07-2023 05:00,Annan,Tainan City,16,Good
22-07-2023 04:00,Annan,Tainan City,16,Good
22-07-2023 03:00,Annan,Tainan City,15,Good
22-07-2023 02:00,Annan,Tainan City,15,Good
22-07-2023 01:00,Annan,Tainan City,15,Good
22-07-2023 00:00,Annan,Tainan City,19,Good
21-07-2023 23:00,Annan,Tainan City,26,Good
21-07-2023 22:00,Annan,Tainan City,31,Good
21-07-2023 21:00,Annan,Tainan City,34,Good
21-07-2023 20:00,Annan,Tainan City,38,Good
21-07-2023 19:00,Annan,Tainan City,41,Good
21-07-2023 18:00,Annan,Tainan City,43,Good
21-07-2023 17:00,Annan,Tainan City,43,Good
21-07-2023 16:00,Annan,Tainan City,39,Good
21-07-2023 15:00,Annan,Tainan City,32,Good
21-07-2023 14:00,Annan,Tainan City,27,Good
21-07-2023 13:00,Annan,Tainan City,23,Good
21-07-2023 12:00,Annan,Tainan City,18,Good
21-07-2023 11:00,Annan,Tainan City,16,Good
21-07-2023 10:00,Annan,Tainan City,17,Good
21-07-2023 09:00,Annan,Tainan City,18,Good
21-07-2023 08:00,Annan,Tainan City,33,Good
21-07-2023 07:00,Annan,Tainan City,15,Good
21-07-2023 06:00,Annan,Tainan City,14,Good
21-07-2023 05:00,Annan,Tainan City,12,Good
21-07-2023 04:00,Annan,Tainan City,13,Good
21-07-2023 03:00,Annan,Tainan City,16,Good
21-07-2023 02:00,Annan,Tainan City,17,Good
21-07-2023 01:00,Annan,Tainan City,18,Good
21-07-2023 00:00,Annan,Tainan City,20,Good
20-07-2023 23:00,Annan,Tainan City,27,Good
20-07-2023 22:00,Annan,Tainan City,31,Good
20-07-2023 21:00,Annan,Tainan City,34,Good
20-07-2023 20:00,Annan,Tainan City,36,Good
20-07-2023 19:00,Annan,Tainan City,40,Good
20-07-2023 18:00,Annan,Tainan City,44,Good
20-07-2023 17:00,Annan,Tainan City,44,Good
20-07-2023 16:00,Annan,Tainan City,35,Good
20-07-2023 15:00,Annan,Tainan City,26,Good
20-07-2023 14:00,Annan,Tainan City,19,Good
20-07-2023 13:00,Annan,Tainan City,16,Good
20-07-2023 12:00,Annan,Tainan City,19,Good
20-07-2023 11:00,Annan,Tainan City,25,Good
20-07-2023 10:00,Annan,Tainan City,26,Good
20-07-2023 09:00,Annan,Tainan City,26,Good
20-07-2023 08:00,Annan,Tainan City,30,Good
20-07-2023 07:00,Annan,Tainan City,19,Good
20-07-2023 06:00,Annan,Tainan City,18,Good
20-07-2023 05:00,Annan,Tainan City,20,Good
20-07-2023 04:00,Annan,Tainan City,21,Good
20-07-2023 03:00,Annan,Tainan City,21,Good
20-07-2023 02:00,Annan,Tainan City,20,Good
20-07-2023 01:00,Annan,Tainan City,18,Good
20-07-2023 00:00,Annan,Tainan City,20,Good
19-07-2023 23:00,Annan,Tainan City,22,Good
19-07-2023 22:00,Annan,Tainan City,20,Good
19-07-2023 21:00,Annan,Tainan City,25,Good
19-07-2023 20:00,Annan,Tainan City,26,Good
19-07-2023 19:00,Annan,Tainan City,30,Good
19-07-2023 18:00,Annan,Tainan City,27,Good
19-07-2023 17:00,Annan,Tainan City,28,Good
19-07-2023 16:00,Annan,Tainan City,26,Good
19-07-2023 15:00,Annan,Tainan City,22,Good
19-07-2023 14:00,Annan,Tainan City,19,Good
19-07-2023 13:00,Annan,Tainan City,17,Good
19-07-2023 12:00,Annan,Tainan City,19,Good
19-07-2023 11:00,Annan,Tainan City,21,Good
19-07-2023 10:00,Annan,Tainan City,21,Good
19-07-2023 09:00,Annan,Tainan City,32,Good
19-07-2023 08:00,Annan,Tainan City,20,Good
19-07-2023 07:00,Annan,Tainan City,18,Good
19-07-2023 06:00,Annan,Tainan City,17,Good
19-07-2023 05:00,Annan,Tainan City,17,Good
19-07-2023 04:00,Annan,Tainan City,13,Good
19-07-2023 03:00,Annan,Tainan City,15,Good
19-07-2023 02:00,Annan,Tainan City,18,Good
19-07-2023 01:00,Annan,Tainan City,19,Good
19-07-2023 00:00,Annan,Tainan City,21,Good
18-07-2023 23:00,Annan,Tainan City,22,Good
18-07-2023 22:00,Annan,Tainan City,24,Good
18-07-2023 21:00,Annan,Tainan City,28,Good
18-07-2023 20:00,Annan,Tainan City,32,Good
18-07-2023 19:00,Annan,Tainan City,33,Good
18-07-2023 18:00,Annan,Tainan City,32,Good
18-07-2023 17:00,Annan,Tainan City,32,Good
18-07-2023 16:00,Annan,Tainan City,31,Good
18-07-2023 15:00,Annan,Tainan City,31,Good
18-07-2023 14:00,Annan,Tainan City,28,Good
18-07-2023 13:00,Annan,Tainan City,23,Good
18-07-2023 12:00,Annan,Tainan City,17,Good
18-07-2023 11:00,Annan,Tainan City,17,Good
18-07-2023 10:00,Annan,Tainan City,16,Good
18-07-2023 09:00,Annan,Tainan City,17,Good
18-07-2023 08:00,Annan,Tainan City,13,Good
18-07-2023 07:00,Annan,Tainan City,14,Good
18-07-2023 06:00,Annan,Tainan City,18,Good
18-07-2023 05:00,Annan,Tainan City,18,Good
18-07-2023 04:00,Annan,Tainan City,18,Good
18-07-2023 03:00,Annan,Tainan City,20,Good
18-07-2023 02:00,Annan,Tainan City,18,Good
18-07-2023 01:00,Annan,Tainan City,19,Good
18-07-2023 00:00,Annan,Tainan City,19,Good
17-07-2023 23:00,Annan,Tainan City,19,Good
17-07-2023 22:00,Annan,Tainan City,19,Good
17-07-2023 21:00,Annan,Tainan City,23,Good
17-07-2023 20:00,Annan,Tainan City,22,Good
17-07-2023 19:00,Annan,Tainan City,25,Good
17-07-2023 18:00,Annan,Tainan City,28,Good
17-07-2023 17:00,Annan,Tainan City,29,Good
17-07-2023 16:00,Annan,Tainan City,28,Good
17-07-2023 15:00,Annan,Tainan City,26,Good
17-07-2023 14:00,Annan,Tainan City,24,Good
17-07-2023 13:00,Annan,Tainan City,22,Good
17-07-2023 12:00,Annan,Tainan City,21,Good
17-07-2023 11:00,Annan,Tainan City,21,Good
17-07-2023 10:00,Annan,Tainan City,19,Good
17-07-2023 09:00,Annan,Tainan City,20,Good
17-07-2023 08:00,Annan,Tainan City,20,Good
17-07-2023 07:00,Annan,Tainan City,21,Good
17-07-2023 06:00,Annan,Tainan City,22,Good
17-07-2023 05:00,Annan,Tainan City,24,Good
17-07-2023 04:00,Annan,Tainan City,25,Good
17-07-2023 03:00,Annan,Tainan City,24,Good
17-07-2023 02:00,Annan,Tainan City,23,Good
17-07-2023 01:00,Annan,Tainan City,22,Good
17-07-2023 00:00,Annan,Tainan City,24,Good
16-07-2023 23:00,Annan,Tainan City,25,Good
16-07-2023 22:00,Annan,Tainan City,26,Good
16-07-2023 21:00,Annan,Tainan City,25,Good
16-07-2023 20:00,Annan,Tainan City,25,Good
16-07-2023 19:00,Annan,Tainan City,24,Good
16-07-2023 18:00,Annan,Tainan City,27,Good
16-07-2023 17:00,Annan,Tainan City,29,Good
16-07-2023 16:00,Annan,Tainan City,30,Good
16-07-2023 15:00,Annan,Tainan City,30,Good
16-07-2023 14:00,Annan,Tainan City,28,Good
16-07-2023 13:00,Annan,Tainan City,28,Good
16-07-2023 12:00,Annan,Tainan City,30,Good
16-07-2023 11:00,Annan,Tainan City,32,Good
16-07-2023 10:00,Annan,Tainan City,35,Good
16-07-2023 09:00,Annan,Tainan City,36,Good
16-07-2023 08:00,Annan,Tainan City,37,Good
16-07-2023 07:00,Annan,Tainan City,36,Good
16-07-2023 06:00,Annan,Tainan City,34,Good
16-07-2023 05:00,Annan,Tainan City,34,Good
16-07-2023 04:00,Annan,Tainan City,31,Good
16-07-2023 03:00,Annan,Tainan City,29,Good
16-07-2023 02:00,Annan,Tainan City,28,Good
16-07-2023 01:00,Annan,Tainan City,26,Good
16-07-2023 00:00,Annan,Tainan City,29,Good
15-07-2023 23:00,Annan,Tainan City,29,Good
15-07-2023 22:00,Annan,Tainan City,30,Good
15-07-2023 21:00,Annan,Tainan City,31,Good
15-07-2023 20:00,Annan,Tainan City,33,Good
15-07-2023 19:00,Annan,Tainan City,35,Good
15-07-2023 18:00,Annan,Tainan City,37,Good
15-07-2023 17:00,Annan,Tainan City,38,Good
15-07-2023 16:00,Annan,Tainan City,38,Good
15-07-2023 15:00,Annan,Tainan City,36,Good
15-07-2023 14:00,Annan,Tainan City,33,Good
15-07-2023 13:00,Annan,Tainan City,31,Good
15-07-2023 12:00,Annan,Tainan City,31,Good
15-07-2023 11:00,Annan,Tainan City,29,Good
15-07-2023 10:00,Annan,Tainan City,26,Good
15-07-2023 09:00,Annan,Tainan City,23,Good
15-07-2023 08:00,Annan,Tainan City,22,Good
15-07-2023 07:00,Annan,Tainan City,21,Good
15-07-2023 06:00,Annan,Tainan City,22,Good
15-07-2023 05:00,Annan,Tainan City,22,Good
15-07-2023 04:00,Annan,Tainan City,22,Good
15-07-2023 03:00,Annan,Tainan City,22,Good
15-07-2023 02:00,Annan,Tainan City,22,Good
15-07-2023 01:00,Annan,Tainan City,24,Good
15-07-2023 00:00,Annan,Tainan City,25,Good
14-07-2023 23:00,Annan,Tainan City,26,Good
14-07-2023 22:00,Annan,Tainan City,27,Good
14-07-2023 21:00,Annan,Tainan City,28,Good
14-07-2023 20:00,Annan,Tainan City,31,Good
14-07-2023 19:00,Annan,Tainan City,32,Good
14-07-2023 18:00,Annan,Tainan City,33,Good
14-07-2023 17:00,Annan,Tainan City,32,Good
14-07-2023 16:00,Annan,Tainan City,31,Good
14-07-2023 15:00,Annan,Tainan City,29,Good
14-07-2023 14:00,Annan,Tainan City,26,Good
14-07-2023 13:00,Annan,Tainan City,25,Good
14-07-2023 12:00,Annan,Tainan City,27,Good
14-07-2023 11:00,Annan,Tainan City,31,Good
14-07-2023 10:00,Annan,Tainan City,32,Good
14-07-2023 09:00,Annan,Tainan City,31,Good
14-07-2023 08:00,Annan,Tainan City,29,Good
14-07-2023 07:00,Annan,Tainan City,30,Good
14-07-2023 06:00,Annan,Tainan City,25,Good
14-07-2023 05:00,Annan,Tainan City,24,Good
14-07-2023 04:00,Annan,Tainan City,21,Good
14-07-2023 03:00,Annan,Tainan City,23,Good
14-07-2023 02:00,Annan,Tainan City,23,Good
14-07-2023 01:00,Annan,Tainan City,24,Good
14-07-2023 00:00,Annan,Tainan City,25,Good
13-07-2023 23:00,Annan,Tainan City,23,Good
13-07-2023 22:00,Annan,Tainan City,24,Good
13-07-2023 21:00,Annan,Tainan City,26,Good
13-07-2023 20:00,Annan,Tainan City,28,Good
13-07-2023 19:00,Annan,Tainan City,30,Good
13-07-2023 18:00,Annan,Tainan City,31,Good
13-07-2023 17:00,Annan,Tainan City,31,Good
13-07-2023 16:00,Annan,Tainan City,31,Good
13-07-2023 15:00,Annan,Tainan City,28,Good
13-07-2023 14:00,Annan,Tainan City,24,Good
13-07-2023 13:00,Annan,Tainan City,24,Good
13-07-2023 12:00,Annan,Tainan City,24,Good
13-07-2023 11:00,Annan,Tainan City,24,Good
13-07-2023 10:00,Annan,Tainan City,22,Good
13-07-2023 09:00,Annan,Tainan City,22,Good
13-07-2023 08:00,Annan,Tainan City,21,Good
13-07-2023 07:00,Annan,Tainan City,20,Good
13-07-2023 06:00,Annan,Tainan City,18,Good
